source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 05:00:00,5:00am,5:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 08:00:00,8:00am,8:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 09:00:00,9:00am,9:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 10:00:00,10:00am,10:00a,,Get Up!,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 14:00:00,2:00pm,2:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 16:00:00,4:00pm,4:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 17:00:00,5:00pm,5:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 18:00:00,6:00pm,6:00p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-01,2026-06-01 23:30:00,11:30pm,11:30p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 00:00:00,12:00am,12:00a,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 01:00:00,1:00am,1:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 03:00:00,3:00am,3:00a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 04:00:00,4:00am,4:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 04:30:00,4:30am,4:30a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 08:00:00,8:00am,8:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 09:00:00,9:00am,9:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 10:00:00,10:00am,10:00a,,Get Up!,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 12:00:00,12:00pm,12:00p,,First Take,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 15:00:00,3:00pm,3:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 17:00:00,5:00pm,5:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 18:00:00,6:00pm,6:00p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 19:00:00,7:00pm,7:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 23:00:00,11:00pm,11:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-02,2026-06-02 23:30:00,11:30pm,11:30p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 01:30:00,1:30am,1:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 03:30:00,3:30am,3:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 04:00:00,4:00am,4:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 05:00:00,5:00am,5:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 08:00:00,8:00am,8:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 09:00:00,9:00am,9:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 10:00:00,10:00am,10:00a,,Get Up!,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 12:00:00,12:00pm,12:00p,,First Take,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 15:00:00,3:00pm,3:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 16:00:00,4:00pm,4:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 19:00:00,7:00pm,7:00p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 20:00:00,8:00pm,8:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-03,2026-06-03 23:00:00,11:00pm,11:00p,,NFL Live,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(NFL)
tvguide_aywt,ESPN2,2026-06-04,2026-06-04 01:00:00,1:00am,1:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-04,2026-06-04 03:30:00,3:30am,3:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
tvguide_aywt,ESPN2,2026-06-04,2026-06-04 04:00:00,4:00am,4:00a,,SportsCenter With Scott Van Pelt,,https://areyouwatchingthis.com/tv/stations/espn2,excluded_title,(TV)
