source,channel,date,start_dt,time_str,raw_time,category,title,description,url,decision_reason,inferred_tag
tvguide_aywt,ESPN,2026-06-07,2026-06-07 04:00:00,4:00am,4:00a,NHL Hockey,NHL Hockey — Carolina Hurricanes vs. Vegas Golden Knights at T-Mobile Arena,Carolina Hurricanes vs. Vegas Golden Knights at T-Mobile Arena,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 06:00:00,6:00am,6:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 07:00:00,7:00am,7:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 08:00:00,8:00am,8:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 09:00:00,9:00am,9:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 10:00:00,10:00am,10:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 11:00:00,11:00am,11:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 12:00:00,12:00pm,12:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 22:00:00,10:00pm,10:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN,2026-06-07,2026-06-07 23:00:00,11:00pm,11:00p,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 00:00:00,12:00am,12:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 02:00:00,2:00am,2:00a,,30 for 30,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 03:30:00,3:30am,3:30a,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 04:00:00,4:00am,4:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 05:00:00,5:00am,5:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 08:00:00,8:00am,8:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 09:00:00,9:00am,9:00a,,SportsCenter,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 10:00:00,10:00am,10:00a,,Get Up!,,https://areyouwatchingthis.com/tv/stations/espn2,,
tvguide_aywt,ESPN2,2026-06-05,2026-06-05 19:00:00,7:00pm,7:00p,,Pardon the Interruption,,https://areyouwatchingthis.com/tv/stations/espn2,,
